basket_id,basket_items,recommended_items,recommended_items_details
8279863,Moong Dal; Other Dals; Raw Rice; Other Dals; Raw Peanuts; Banana; Moong Dal,Other Vegetables; Beans; Whole Spices; Root Vegetables; Toor Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava,"Other Vegetables (Conf: 0.7636, Lift: 1.6527, Factor: 1); Beans (Conf: 0.7477, Lift: 1.6815, Factor: 1); Whole Spices (Conf: 0.6871, Lift: 1.6852, Factor: 1); Root Vegetables (Conf: 0.6753, Lift: 1.6580, Factor: 1); Toor Dal (Conf: 0.6404, Lift: 1.6585, Factor: 1); Sugar (Conf: 0.5904, Lift: 1.6872, Factor: 1); Brinjals (Conf: 0.5482, Lift: 1.6795, Factor: 1); Gourd & Cucumber (Conf: 0.5283, Lift: 1.6760, Factor: 1); Urad Dal (Conf: 0.4978, Lift: 1.6819, Factor: 1); Sooji & Rava (Conf: 0.4802, Lift: 1.6862, Factor: 1)"
8280275,Other Dals; Other Dry Fruits; Raisins; Boiled Rice; Sugar; Other Rice Products; Cashews; Raw Peanuts; Avalakki / Poha; Urad Dal,Other Vegetables; Beans; Whole Spices; Root Vegetables; Toor Dal; Moong Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice,"Other Vegetables (Conf: 0.7001, Lift: 1.5153, Factor: 1); Beans (Conf: 0.6773, Lift: 1.5230, Factor: 1); Whole Spices (Conf: 0.6198, Lift: 1.5202, Factor: 1); Root Vegetables (Conf: 0.6164, Lift: 1.5134, Factor: 1); Toor Dal (Conf: 0.5672, Lift: 1.4689, Factor: 1); Moong Dal (Conf: 0.5075, Lift: 1.5067, Factor: 1); Brinjals (Conf: 0.4974, Lift: 1.5238, Factor: 1); Gourd & Cucumber (Conf: 0.4785, Lift: 1.5180, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Raw Rice (Conf: 0.3563, Lift: 1.5231, Factor: 1)"
8282341,Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Sweets; Beans; Ghee; Other Rice Products,Whole Spices; Toor Dal; Other Dals; Sugar; Moong Dal; Brinjals; Urad Dal; Sooji & Rava; Sunflower Oils; Raw Rice,"Whole Spices (Conf: 0.7757, Lift: 1.9026, Factor: 1); Toor Dal (Conf: 0.7343, Lift: 1.9016, Factor: 1); Other Dals (Conf: 0.6639, Lift: 1.4466, Factor: 1); Sugar (Conf: 0.6627, Lift: 1.8940, Factor: 1); Moong Dal (Conf: 0.6405, Lift: 1.9018, Factor: 1); Brinjals (Conf: 0.5778, Lift: 1.7702, Factor: 1); Urad Dal (Conf: 0.5585, Lift: 1.8870, Factor: 1); Sooji & Rava (Conf: 0.5402, Lift: 1.8968, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Raw Rice (Conf: 0.3376, Lift: 1.4433, Factor: 1)"
8282484,Other Dals; Whole Spices; Whole Spices; Jaggery; Whole Spices; Liquid Detergent; Sugar; Moong Dal; Raw Peanuts; Rice Flour; Ghee; Other Dals; Liquid Soaps & Bars; Urad Dal; Moong Dal; Whole Spices,Other Vegetables; Beans; Root Vegetables; Toor Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice; Banana; Sunflower Oils,"Other Vegetables (Conf: 0.6113, Lift: 1.3230, Factor: 1); Beans (Conf: 0.5882, Lift: 1.3228, Factor: 1); Root Vegetables (Conf: 0.5381, Lift: 1.3211, Factor: 1); Toor Dal (Conf: 0.5109, Lift: 1.3231, Factor: 1); Brinjals (Conf: 0.4320, Lift: 1.3235, Factor: 1); Gourd & Cucumber (Conf: 0.4164, Lift: 1.3211, Factor: 1); Sooji & Rava (Conf: 0.3624, Lift: 1.2725, Factor: 1); Raw Rice (Conf: 0.3095, Lift: 1.3233, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1); Sunflower Oils (Conf: 0.2180, Lift: 1.1663, Factor: 1)"
8283042,Exotic Vegetables; Banana; Other Dals; Raw Rice; Moong Dal; Whole Spices; Maida; Besan; Other Dals; Ghee; Other Dals,Other Vegetables; Beans; Root Vegetables; Toor Dal; Sugar; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Avalakki / Poha,"Other Vegetables (Conf: 0.7289, Lift: 1.5776, Factor: 1); Beans (Conf: 0.7121, Lift: 1.6013, Factor: 1); Root Vegetables (Conf: 0.6332, Lift: 1.5545, Factor: 1); Toor Dal (Conf: 0.6173, Lift: 1.5987, Factor: 1); Sugar (Conf: 0.5471, Lift: 1.5635, Factor: 1); Brinjals (Conf: 0.5157, Lift: 1.5800, Factor: 1); Gourd & Cucumber (Conf: 0.4929, Lift: 1.5636, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Avalakki / Poha (Conf: 0.2693, Lift: 1.5704, Factor: 1)"
8283998,Banana; Sooji & Rava; Whole Spices; Beans; Besan; Raw Rice; Maida; Urad Dal; Sooji & Rava; Other Dry Fruits,Other Dals; Other Vegetables; Root Vegetables; Toor Dal; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Raw Peanuts; Avalakki / Poha,"Other Dals (Conf: 0.6928, Lift: 1.5095, Factor: 1); Other Vegetables (Conf: 0.6912, Lift: 1.4959, Factor: 1); Root Vegetables (Conf: 0.6063, Lift: 1.4885, Factor: 1); Toor Dal (Conf: 0.5829, Lift: 1.5097, Factor: 1); Sugar (Conf: 0.5230, Lift: 1.4947, Factor: 1); Moong Dal (Conf: 0.5030, Lift: 1.4936, Factor: 1); Brinjals (Conf: 0.4932, Lift: 1.5111, Factor: 1); Gourd & Cucumber (Conf: 0.4615, Lift: 1.4642, Factor: 1); Raw Peanuts (Conf: 0.2641, Lift: 1.4898, Factor: 1); Avalakki / Poha (Conf: 0.2573, Lift: 1.5003, Factor: 1)"
8284234,"Organic Flours; Other Dry Fruits; Other Vegetables; Organic Salt,Sugar & Jaggery; Other Dry Fruits; Organic Dals & Pulses; Whole Spices; Organic Dals & Pulses; Phenyles & Acids; Whole Spices",Other Dals; Toor Dal; Urad Dal; Sugar; Moong Dal; Beans; Sooji & Rava; Root Vegetables; Brinjals; Gourd & Cucumber,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Toor Dal (Conf: 0.7719, Lift: 1.9992, Factor: 1); Urad Dal (Conf: 0.7523, Lift: 2.5419, Factor: 1); Sugar (Conf: 0.7288, Lift: 2.0829, Factor: 1); Moong Dal (Conf: 0.7133, Lift: 2.1180, Factor: 1); Beans (Conf: 0.7032, Lift: 1.5813, Factor: 1); Sooji & Rava (Conf: 0.6914, Lift: 2.4277, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Gourd & Cucumber (Conf: 0.5708, Lift: 1.8106, Factor: 1)"
8284427,Jaggery; Other Dals; Other Dals; Other Dals; Mustard Oils; Moong Dal; Sugar; Namkeen; Namkeen; Other Dals; Besan; Raisins,Other Vegetables; Beans; Whole Spices; Root Vegetables; Toor Dal; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice,"Other Vegetables (Conf: 0.7613, Lift: 1.6476, Factor: 1); Beans (Conf: 0.7172, Lift: 1.6129, Factor: 1); Whole Spices (Conf: 0.6728, Lift: 1.6502, Factor: 1); Root Vegetables (Conf: 0.6641, Lift: 1.6303, Factor: 1); Toor Dal (Conf: 0.6253, Lift: 1.6194, Factor: 1); Brinjals (Conf: 0.5267, Lift: 1.6138, Factor: 1); Gourd & Cucumber (Conf: 0.5171, Lift: 1.6404, Factor: 1); Urad Dal (Conf: 0.4881, Lift: 1.6492, Factor: 1); Sooji & Rava (Conf: 0.4646, Lift: 1.6316, Factor: 1); Raw Rice (Conf: 0.3767, Lift: 1.6106, Factor: 1)"
8285181,Sugar; Urad Dal; Other Dals; Health Drinks; Other Dals; Toor Dal; Other Dals,Other Vegetables; Beans; Root Vegetables; Whole Spices; Brinjals; Moong Dal; Gourd & Cucumber; Raw Rice; Sooji & Rava; Banana,"Other Vegetables (Conf: 0.6707, Lift: 1.4515, Factor: 1); Beans (Conf: 0.6195, Lift: 1.3931, Factor: 1); Root Vegetables (Conf: 0.5785, Lift: 1.4203, Factor: 1); Whole Spices (Conf: 0.5768, Lift: 1.4148, Factor: 1); Brinjals (Conf: 0.4581, Lift: 1.4037, Factor: 1); Moong Dal (Conf: 0.4410, Lift: 1.3095, Factor: 1); Gourd & Cucumber (Conf: 0.4355, Lift: 1.3815, Factor: 1); Raw Rice (Conf: 0.3172, Lift: 1.3561, Factor: 1); Sooji & Rava (Conf: 0.3027, Lift: 1.0630, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1)"
8285456,Almonds; Whole Spices; Chilli & Soya Sauces; Powdered Spices; Namkeen; Whole Spices; Besan; Namkeen; Hand Wash; Namkeen; Whole Spices; Whole Spices,Other Dals; Other Vegetables; Toor Dal; Urad Dal; Sugar; Sooji & Rava; Moong Dal; Beans; Root Vegetables; Cashews,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Other Vegetables (Conf: 0.7778, Lift: 1.6833, Factor: 1); Toor Dal (Conf: 0.7719, Lift: 1.9992, Factor: 1); Urad Dal (Conf: 0.7523, Lift: 2.5419, Factor: 1); Sugar (Conf: 0.7288, Lift: 2.0829, Factor: 1); Sooji & Rava (Conf: 0.7232, Lift: 2.5396, Factor: 1); Moong Dal (Conf: 0.7133, Lift: 2.1180, Factor: 1); Beans (Conf: 0.7032, Lift: 1.5813, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Cashews (Conf: 0.5667, Lift: 4.5810, Factor: 1)"
8286457,Namkeen; Other Dals; Namkeen; Sugar; Other Dals; Moong Dal; Namkeen,Other Vegetables; Beans; Whole Spices; Root Vegetables; Toor Dal; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice,"Other Vegetables (Conf: 0.7613, Lift: 1.6476, Factor: 1); Beans (Conf: 0.7172, Lift: 1.6129, Factor: 1); Whole Spices (Conf: 0.6728, Lift: 1.6502, Factor: 1); Root Vegetables (Conf: 0.6641, Lift: 1.6303, Factor: 1); Toor Dal (Conf: 0.6253, Lift: 1.6194, Factor: 1); Brinjals (Conf: 0.5267, Lift: 1.6138, Factor: 1); Gourd & Cucumber (Conf: 0.5171, Lift: 1.6404, Factor: 1); Urad Dal (Conf: 0.4881, Lift: 1.6492, Factor: 1); Sooji & Rava (Conf: 0.4646, Lift: 1.6316, Factor: 1); Raw Rice (Conf: 0.3767, Lift: 1.6106, Factor: 1)"
8287030,Whole Spices; Sugar; Sooji & Rava; Toor Dal; Whole Spices; Basmati Rice; Sooji & Rava; Urad Dal; Whole Spices; Whole Spices; Moong Dal,Other Vegetables; Other Dals; Beans; Root Vegetables; Brinjals; Gourd & Cucumber; Raw Rice; Banana; Sunflower Oils; Avalakki / Poha,"Other Vegetables (Conf: 0.5755, Lift: 1.2456, Factor: 1); Other Dals (Conf: 0.5724, Lift: 1.2471, Factor: 1); Beans (Conf: 0.5556, Lift: 1.2493, Factor: 1); Root Vegetables (Conf: 0.5048, Lift: 1.2394, Factor: 1); Brinjals (Conf: 0.4000, Lift: 1.2255, Factor: 1); Gourd & Cucumber (Conf: 0.3880, Lift: 1.2308, Factor: 1); Raw Rice (Conf: 0.2909, Lift: 1.2437, Factor: 1); Banana (Conf: 0.2801, Lift: 1.2361, Factor: 1); Sunflower Oils (Conf: 0.2141, Lift: 1.1455, Factor: 1); Avalakki / Poha (Conf: 0.2140, Lift: 1.2477, Factor: 1)"
8287522,Other Dals; Health Drinks; Organic F&V; Sugar; Boiled Rice; Raisins; Cookies,Beans; Other Vegetables; Toor Dal; Whole Spices; Root Vegetables; Moong Dal; Urad Dal; Brinjals; Gourd & Cucumber; Sooji & Rava,"Beans (Conf: 0.7477, Lift: 1.6815, Factor: 1); Other Vegetables (Conf: 0.7196, Lift: 1.5574, Factor: 1); Toor Dal (Conf: 0.7049, Lift: 1.8256, Factor: 1); Whole Spices (Conf: 0.6807, Lift: 1.6695, Factor: 1); Root Vegetables (Conf: 0.6396, Lift: 1.5702, Factor: 1); Moong Dal (Conf: 0.6188, Lift: 1.8372, Factor: 1); Urad Dal (Conf: 0.5856, Lift: 1.9788, Factor: 1); Brinjals (Conf: 0.5267, Lift: 1.6138, Factor: 1); Gourd & Cucumber (Conf: 0.4859, Lift: 1.5415, Factor: 1); Sooji & Rava (Conf: 0.4646, Lift: 1.6316, Factor: 1)"
8288803,Brinjals; Beans; Root Vegetables; Mosquito Repellent; Brinjals; Beans; Maida,Other Dals; Whole Spices; Sooji & Rava; Toor Dal; Urad Dal; Sugar; Other Vegetables; Moong Dal; Gourd & Cucumber; Raw Peanuts,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Whole Spices (Conf: 0.7879, Lift: 1.9325, Factor: 1); Sooji & Rava (Conf: 0.7545, Lift: 2.6496, Factor: 1); Toor Dal (Conf: 0.7471, Lift: 1.9349, Factor: 1); Urad Dal (Conf: 0.7273, Lift: 2.4574, Factor: 1); Sugar (Conf: 0.6746, Lift: 1.9280, Factor: 1); Other Vegetables (Conf: 0.6641, Lift: 1.4374, Factor: 1); Moong Dal (Conf: 0.6463, Lift: 1.9188, Factor: 1); Gourd & Cucumber (Conf: 0.5817, Lift: 1.8454, Factor: 1); Raw Peanuts (Conf: 0.4663, Lift: 2.6308, Factor: 1)"
8288927,Root Vegetables; Sunflower Oils; Gourd & Cucumber; Brinjals; Other Vegetables; Namkeen; Exotic Vegetables; Ghee; Namkeen,Other Dals; Beans; Whole Spices; Toor Dal; Sugar; Moong Dal; Urad Dal; Sooji & Rava; Raw Rice; Avalakki / Poha,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Beans (Conf: 0.7817, Lift: 1.7579, Factor: 1); Whole Spices (Conf: 0.7800, Lift: 1.9131, Factor: 1); Toor Dal (Conf: 0.7329, Lift: 1.8981, Factor: 1); Sugar (Conf: 0.6667, Lift: 1.9053, Factor: 1); Moong Dal (Conf: 0.6405, Lift: 1.9018, Factor: 1); Urad Dal (Conf: 0.5663, Lift: 1.9134, Factor: 1); Sooji & Rava (Conf: 0.5399, Lift: 1.8958, Factor: 1); Raw Rice (Conf: 0.3358, Lift: 1.4358, Factor: 1); Avalakki / Poha (Conf: 0.3274, Lift: 1.9094, Factor: 1)"
8288966,Beans; Sugar; Mango Juices; Brinjals; Other Vegetables; Root Vegetables; Banana,Other Dals; Whole Spices; Toor Dal; Moong Dal; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils; Avalakki / Poha,"Other Dals (Conf: 0.8247, Lift: 1.7970, Factor: 1); Whole Spices (Conf: 0.7431, Lift: 1.8227, Factor: 1); Toor Dal (Conf: 0.7009, Lift: 1.8151, Factor: 1); Moong Dal (Conf: 0.6159, Lift: 1.8288, Factor: 1); Gourd & Cucumber (Conf: 0.5600, Lift: 1.7765, Factor: 1); Urad Dal (Conf: 0.5400, Lift: 1.8245, Factor: 1); Sooji & Rava (Conf: 0.5224, Lift: 1.8344, Factor: 1); Raw Rice (Conf: 0.3629, Lift: 1.5513, Factor: 1); Sunflower Oils (Conf: 0.3421, Lift: 1.8304, Factor: 1); Avalakki / Poha (Conf: 0.3018, Lift: 1.7597, Factor: 1)"
8289377,Beans; Organic F&V; Beans; Other Vegetables; Brinjals; Toor Dal; Basmati Rice; Whole Spices,Other Dals; Root Vegetables; Moong Dal; Gourd & Cucumber; Sugar; Sooji & Rava; Urad Dal; Raw Rice; Sunflower Oils; Banana,"Other Dals (Conf: 0.7985, Lift: 1.7398, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Moong Dal (Conf: 0.5758, Lift: 1.7095, Factor: 1); Gourd & Cucumber (Conf: 0.5361, Lift: 1.7008, Factor: 1); Sugar (Conf: 0.5340, Lift: 1.5261, Factor: 1); Sooji & Rava (Conf: 0.4704, Lift: 1.6518, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Raw Rice (Conf: 0.3793, Lift: 1.6216, Factor: 1); Sunflower Oils (Conf: 0.3128, Lift: 1.6739, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1)"
8289409,Health Drinks; Raw Peanuts; Health Drinks; Ground Coffee; Sooji & Rava; Instant Pastas; Jaggery; Other Rice Products; Urad Dal; Avalakki / Poha,Other Dals; Other Vegetables; Beans; Whole Spices; Root Vegetables; Toor Dal; Sugar; Moong Dal; Brinjals; Gourd & Cucumber,"Other Dals (Conf: 0.7638, Lift: 1.6642, Factor: 1); Other Vegetables (Conf: 0.7358, Lift: 1.5926, Factor: 1); Beans (Conf: 0.7143, Lift: 1.6062, Factor: 1); Whole Spices (Conf: 0.6750, Lift: 1.6556, Factor: 1); Root Vegetables (Conf: 0.6724, Lift: 1.6508, Factor: 1); Toor Dal (Conf: 0.6406, Lift: 1.6591, Factor: 1); Sugar (Conf: 0.5833, Lift: 1.6671, Factor: 1); Moong Dal (Conf: 0.5563, Lift: 1.6518, Factor: 1); Brinjals (Conf: 0.5292, Lift: 1.6213, Factor: 1); Gourd & Cucumber (Conf: 0.4991, Lift: 1.5834, Factor: 1)"
8289460,Maida; Whole Spices; Besan; Beans; Other Vegetables; Rice Flour; Gourd & Cucumber; Jaggery; Other Vegetables; Raw Peanuts; Organic F&V; Other Flours,Other Dals; Toor Dal; Root Vegetables; Sugar; Moong Dal; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils,"Other Dals (Conf: 0.8025, Lift: 1.7485, Factor: 1); Toor Dal (Conf: 0.6918, Lift: 1.7916, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Sugar (Conf: 0.6299, Lift: 1.8003, Factor: 1); Moong Dal (Conf: 0.6090, Lift: 1.8081, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Urad Dal (Conf: 0.5357, Lift: 1.8101, Factor: 1); Sooji & Rava (Conf: 0.5105, Lift: 1.7927, Factor: 1); Raw Rice (Conf: 0.3793, Lift: 1.6216, Factor: 1); Sunflower Oils (Conf: 0.3382, Lift: 1.8093, Factor: 1)"
8289766,Organic Masalas & Spices; Other Dals; Toor Dal; Root Vegetables; Other Flours; Whole Spices; Other Dals; Besan; Maida; Other Vegetables,Beans; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Urad Dal; Sooji & Rava; Raw Rice; Banana; Sunflower Oils,"Beans (Conf: 0.6867, Lift: 1.5442, Factor: 1); Sugar (Conf: 0.5340, Lift: 1.5261, Factor: 1); Moong Dal (Conf: 0.5183, Lift: 1.5389, Factor: 1); Brinjals (Conf: 0.4986, Lift: 1.5275, Factor: 1); Gourd & Cucumber (Conf: 0.4859, Lift: 1.5415, Factor: 1); Urad Dal (Conf: 0.4402, Lift: 1.4873, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Raw Rice (Conf: 0.3606, Lift: 1.5417, Factor: 1); Banana (Conf: 0.3000, Lift: 1.3240, Factor: 1); Sunflower Oils (Conf: 0.2767, Lift: 1.4803, Factor: 1)"
8296564,Other Dals; Other Dals; Urad Dal; Sunflower Oils; Toor Dal; Rice Flour; Mosquito Repellent; Avalakki / Poha,Other Vegetables; Beans; Root Vegetables; Whole Spices; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice,"Other Vegetables (Conf: 0.7097, Lift: 1.5360, Factor: 1); Beans (Conf: 0.6773, Lift: 1.5230, Factor: 1); Root Vegetables (Conf: 0.6261, Lift: 1.5370, Factor: 1); Whole Spices (Conf: 0.6230, Lift: 1.5281, Factor: 1); Sugar (Conf: 0.5374, Lift: 1.5359, Factor: 1); Moong Dal (Conf: 0.5000, Lift: 1.4846, Factor: 1); Brinjals (Conf: 0.4986, Lift: 1.5275, Factor: 1); Gourd & Cucumber (Conf: 0.4785, Lift: 1.5180, Factor: 1); Sooji & Rava (Conf: 0.4350, Lift: 1.5276, Factor: 1); Raw Rice (Conf: 0.3563, Lift: 1.5231, Factor: 1)"
8304435,Moong Dal; Chinese Noodles; Moong Dal; Other Vegetables; Toothpaste; Other Dals; Beans; Gourd & Cucumber; Avalakki / Poha,Whole Spices; Root Vegetables; Toor Dal; Sugar; Brinjals; Urad Dal; Sooji & Rava; Raw Rice; Sunflower Oils; Banana,"Whole Spices (Conf: 0.7051, Lift: 1.7295, Factor: 1); Root Vegetables (Conf: 0.6753, Lift: 1.6580, Factor: 1); Toor Dal (Conf: 0.6557, Lift: 1.6982, Factor: 1); Sugar (Conf: 0.6047, Lift: 1.7281, Factor: 1); Brinjals (Conf: 0.5482, Lift: 1.6795, Factor: 1); Urad Dal (Conf: 0.5000, Lift: 1.6895, Factor: 1); Sooji & Rava (Conf: 0.4802, Lift: 1.6862, Factor: 1); Raw Rice (Conf: 0.3903, Lift: 1.6685, Factor: 1); Sunflower Oils (Conf: 0.3227, Lift: 1.7267, Factor: 1); Banana (Conf: 0.3211, Lift: 1.4170, Factor: 1)"
8308098,Urad Dal; Beans; Aluminium Foil & Cling Wrap; Beans; Brinjals; Gourd & Cucumber; Namkeen; Bread,Whole Spices; Other Dals; Toor Dal; Other Vegetables; Sugar; Moong Dal; Root Vegetables; Sooji & Rava; Sunflower Oils; Raw Peanuts,"Whole Spices (Conf: 0.8252, Lift: 2.0241, Factor: 1); Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Toor Dal (Conf: 0.7761, Lift: 2.0100, Factor: 1); Other Vegetables (Conf: 0.7299, Lift: 1.5798, Factor: 1); Sugar (Conf: 0.7000, Lift: 2.0006, Factor: 1); Moong Dal (Conf: 0.6806, Lift: 2.0209, Factor: 1); Root Vegetables (Conf: 0.6724, Lift: 1.6508, Factor: 1); Sooji & Rava (Conf: 0.5514, Lift: 1.9361, Factor: 1); Sunflower Oils (Conf: 0.3620, Lift: 1.9368, Factor: 1); Raw Peanuts (Conf: 0.3242, Lift: 1.8288, Factor: 1)"
8309697,Other Vegetables; Brinjals; Rice Flour; Beans; Gourd & Cucumber; Gourd & Cucumber; Brinjals,Other Dals; Whole Spices; Toor Dal; Sugar; Moong Dal; Root Vegetables; Urad Dal; Sooji & Rava; Sunflower Oils; Raw Rice,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Whole Spices (Conf: 0.7830, Lift: 1.9205, Factor: 1); Toor Dal (Conf: 0.7411, Lift: 1.9192, Factor: 1); Sugar (Conf: 0.6719, Lift: 1.9202, Factor: 1); Moong Dal (Conf: 0.6471, Lift: 1.9212, Factor: 1); Root Vegetables (Conf: 0.5901, Lift: 1.4488, Factor: 1); Urad Dal (Conf: 0.5706, Lift: 1.9280, Factor: 1); Sooji & Rava (Conf: 0.5412, Lift: 1.9003, Factor: 1); Sunflower Oils (Conf: 0.3569, Lift: 1.9098, Factor: 1); Raw Rice (Conf: 0.3363, Lift: 1.4378, Factor: 1)"
8314193,Whole Spices; Sunflower Oils; Raisins; Urad Dal; Cashews; Exotic Vegetables; Toor Dal; Whole Spices; Other Rice Products; Basmati Rice,Other Vegetables; Other Dals; Beans; Root Vegetables; Sugar; Moong Dal; Brinjals; Gourd & Cucumber; Sooji & Rava; Raw Rice,"Other Vegetables (Conf: 0.6912, Lift: 1.4959, Factor: 1); Other Dals (Conf: 0.6882, Lift: 1.4996, Factor: 1); Beans (Conf: 0.6544, Lift: 1.4716, Factor: 1); Root Vegetables (Conf: 0.6033, Lift: 1.4810, Factor: 1); Sugar (Conf: 0.5140, Lift: 1.4689, Factor: 1); Moong Dal (Conf: 0.5000, Lift: 1.4846, Factor: 1); Brinjals (Conf: 0.4837, Lift: 1.4820, Factor: 1); Gourd & Cucumber (Conf: 0.4706, Lift: 1.4929, Factor: 1); Sooji & Rava (Conf: 0.4138, Lift: 1.4530, Factor: 1); Raw Rice (Conf: 0.3511, Lift: 1.5010, Factor: 1)"
8315583,Whole Spices; Brinjals; Whole Spices; Whole Spices; Basmati Rice; Raw Rice; Ghee; Whole Spices,Other Dals; Other Vegetables; Toor Dal; Sugar; Moong Dal; Beans; Root Vegetables; Sooji & Rava; Urad Dal; Gourd & Cucumber,"Other Dals (Conf: 0.8208, Lift: 1.7883, Factor: 1); Other Vegetables (Conf: 0.7778, Lift: 1.6833, Factor: 1); Toor Dal (Conf: 0.7719, Lift: 1.9992, Factor: 1); Sugar (Conf: 0.7288, Lift: 2.0829, Factor: 1); Moong Dal (Conf: 0.7273, Lift: 2.1594, Factor: 1); Beans (Conf: 0.7032, Lift: 1.5813, Factor: 1); Root Vegetables (Conf: 0.6812, Lift: 1.6723, Factor: 1); Sooji & Rava (Conf: 0.6640, Lift: 2.3316, Factor: 1); Urad Dal (Conf: 0.6397, Lift: 2.1615, Factor: 1); Gourd & Cucumber (Conf: 0.5155, Lift: 1.6354, Factor: 1)"
8316970,Toor Dal; Other Vegetables; Beans; Moong Dal; Other Vegetables; Gourd & Cucumber,Other Dals; Whole Spices; Root Vegetables; Sugar; Brinjals; Sooji & Rava; Urad Dal; Raw Rice; Sunflower Oils; Banana,"Other Dals (Conf: 0.7941, Lift: 1.7303, Factor: 1); Whole Spices (Conf: 0.7184, Lift: 1.7620, Factor: 1); Root Vegetables (Conf: 0.6753, Lift: 1.6580, Factor: 1); Sugar (Conf: 0.6045, Lift: 1.7276, Factor: 1); Brinjals (Conf: 0.5747, Lift: 1.7606, Factor: 1); Sooji & Rava (Conf: 0.5011, Lift: 1.7597, Factor: 1); Urad Dal (Conf: 0.5000, Lift: 1.6895, Factor: 1); Raw Rice (Conf: 0.3903, Lift: 1.6685, Factor: 1); Sunflower Oils (Conf: 0.3227, Lift: 1.7265, Factor: 1); Banana (Conf: 0.3155, Lift: 1.3922, Factor: 1)"
8317527,Cooking Paste; Namkeen; Cream Biscuits; Health Drinks; Avalakki / Poha; Cream Biscuits; Namkeen; Namkeen; Liquid Soaps & Bars,Toor Dal; Moong Dal; Whole Spices; Urad Dal; Other Dals; Sugar; Sooji & Rava; Other Vegetables; Gourd & Cucumber; Raisins,"Toor Dal (Conf: 0.7578, Lift: 1.9626, Factor: 1); Moong Dal (Conf: 0.6714, Lift: 1.9935, Factor: 1); Whole Spices (Conf: 0.6045, Lift: 3.0577, Factor: 1); Urad Dal (Conf: 0.5867, Lift: 1.9823, Factor: 1); Other Dals (Conf: 0.5804, Lift: 2.9133, Factor: 1); Sugar (Conf: 0.5804, Lift: 2.9133, Factor: 1); Sooji & Rava (Conf: 0.5662, Lift: 1.9883, Factor: 1); Other Vegetables (Conf: 0.4490, Lift: 1.9916, Factor: 1); Gourd & Cucumber (Conf: 0.4490, Lift: 1.9916, Factor: 1); Raisins (Conf: 0.4359, Lift: 3.9276, Factor: 1)"
