,0
2394,"Brinjals,Whole Spices,Whole Spices,Banana,Sugar,Besan,Brinjals,Raisins"
2395,"Root Vegetables,Beans,Gourd & Cucumber,Beans,Health Drinks,Other Dals,Aluminium Foil & Cling Wrap,Raw Rice,Other Dals,Other Dals,Other Dals,Gourd & Cucumber,Brinjals,Salty Biscuits,Other Dals,Other Dals"
2396,"Root Vegetables,Other Vegetables,Sunflower Oils,Root Vegetables,Banana,Whole Spices,Urad Dal,Avalakki / Poha,Agarbatti,Other Dals,Other Dals"
2397,"Root Vegetables,Other Vegetables,Other Vegetables,Whole Spices,Cooking Paste,Vermicelli,Avalakki / Poha,Sooji & Rava,Sugar,Other Dals,Other Dals,Brinjals,Whole Spices,Whole Spices"
2398,"Other Vegetables,Gourd & Cucumber,Whole Spices,Moong Dal,Sunflower Oils,Brinjals,Body Wash,Liquid Soaps & Bars,Brinjals"
2399,"Other Vegetables,Root Vegetables,Root Vegetables,Banana,Beans,Whole Spices,Ready Baking Mixes,Beans,Gourd & Cucumber,Besan,Cashews,Ready Baking Mixes,Honey,Cashews,Organic Flours"
2400,"Exotic Vegetables,Exotic Vegetables,Sunflower Oils,Other Vegetables,Brinjals,Beans,Toor Dal,Banana,Urad Dal,Organic F&V,Organic F&V"
2401,"Almonds,Other Dry Fruits,Other Dry Fruits,Health Drinks,Raisins,Raisins,Other Dry Fruits,Cashews"
2402,"Root Vegetables,Brinjals,Other Vegetables,Root Vegetables,Beans,Sooji & Rava,Sooji & Rava,Urad Dal,Other Dals,Sooji & Rava,Ghee,Sugar,Almonds,Other Dry Fruits"
2403,"Root Vegetables,Other Vegetables,Exotic Vegetables,Exotic Vegetables,Exotic Vegetables,Sugar,Butter & Cream,Toor Dal,Moong Dal"
2404,"Gourd & Cucumber,Namkeen,Bread,Namkeen,Chilli & Soya Sauces,Namkeen,Namkeen,Chips,Besan"
2405,"Raw Peanuts,Whole Spices,Whole Spices,Toor Dal,Rice Flour,Other Dals,Whole Spices,Maida,Sooji & Rava,Urad Dal,Jaggery,Sugar,Whole Spices,Raw Rice,Whole Spices,Whole Spices,Whole Spices,Whole Spices,Whole Spices,Whole Spices"
2406,"Beans,Beans,Brinjals,Gourd & Cucumber,Beans,Gourd & Cucumber,Namkeen,Whole Spices"
2407,"Root Vegetables,Other Vegetables,Exotic Vegetables,Avalakki / Poha,Bread,Banana,Exotic Vegetables,Root Vegetables,Honey"
2408,"Moong Dal,Moong Dal,Maida,Mosquito Repellent,Raisins,Cashews,Almonds,Other Dals,Other Dals,Mustard Oils"
2409,"Brinjals,Other Vegetables,Gourd & Cucumber,Other Dals,Exotic Vegetables,Moong Dal,Sooji & Rava,Urad Dal,Other Dals,Other Dals"
2410,"Brinjals,Moong Dal,Sugar,Brinjals,Urad Dal,Other Dals,Ghee,Toor Dal,Other Dals,Moong Dal"
2411,"Root Vegetables,Other Vegetables,Banana,Beans,Beans,Other Dals,Gourd & Cucumber,Cooking Paste"
2412,"Brinjals,Other Vegetables,Beans,Toor Dal,Cooking Paste,Other Dals,Urad Dal,Other Dals"
2413,"Whole Spices,Sugar,Whole Spices,Sooji & Rava,Urad Dal,Rice Flour,Sunflower Oils,Organic Rice & Rice Products,Toor Dal"
2414,"Brinjals,Sunflower Oils,Mosquito Repellent,Instant Noodles,Raw Rice,Toffee & Candy,Curd,Other Dals"
2415,"Other Vegetables,Root Vegetables,Beans,Other Dals,Beans,Sooji & Rava,Urad Dal,Yogurt & Lassi,Mustard Oils"
2416,"Bread,Brinjals,Namkeen,Avalakki / Poha,Namkeen,Sooji & Rava,Raw Rice,Rice Flour,Namkeen,Cream Biscuits,Cooking Sauce"
2417,"Root Vegetables,Brinjals,Root Vegetables,Banana,Gourd & Cucumber,Gourd & Cucumber,Maida,Namkeen,Cooking Sauce,Namkeen"
2418,"Whole Spices,Other Dals,Avalakki / Poha,Raw Peanuts,Moong Dal,Sugar,Whole Spices,Whole Spices,Sooji & Rava,Other Dals,Sooji & Rava,Other Dals,Cream Biscuits,Cream Biscuits,Other Dals,Other Rice Products,Urad Dal,Cream Biscuits,Other Dals,Toor Dal,Other Rice Products,Other Dals,Other Rice Products"
2419,"Other Vegetables,Root Vegetables,Gourd & Cucumber,Beans,Other Dals,Toor Dal,Moong Dal,Yogurt & Lassi"
2420,"Root Vegetables,Beans,Root Vegetables,Urad Dal,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Whole Spices"
2421,"Beans,Banana,Beans,Vermicelli,Avalakki / Poha,Moong Dal,Urad Dal,Toor Dal,Whole Spices,Oats,Brinjals"
2422,"Other Vegetables,Beans,Beans,Banana,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Cut Vegetables"
2423,"Sunflower Oils,Toothpaste,Moong Dal,Avalakki / Poha,Other Dals,Sugar,Whole Spices,Sooji & Rava,Other Rice Products,Urad Dal,Phenyles & Acids,Cooking Paste,Cream Biscuits,Avalakki / Poha,Toor Dal,Basmati Rice,Whole Spices,Whole Spices,Besan"
2424,"Other Vegetables,Sooji & Rava,Other Dals,Avalakki / Poha,Moong Dal,Raw Rice,Urad Dal,Cream Biscuits,Hand Wash,Avalakki / Poha,Other Dals"
2425,"Brinjals,Root Vegetables,Beans,Whole Spices,Other Dals,Moong Dal,Other Dals,Sugar,Besan"
2426,"Sunflower Oils,Root Vegetables,Other Vegetables,Root Vegetables,Beans,Other Dals,Sooji & Rava,Besan,Cooking Paste,Boiled Rice,Other Dals"
2427,"Other Vegetables,Mosquito Repellent,Ghee,Namkeen,Cashews,Snacky Nuts,Almonds,Whole Spices"
2428,"Whole Spices,Whole Spices,Whole Spices,Vermicelli,Whole Spices,Avalakki / Poha,Raw Peanuts,Other Dals,Sooji & Rava,Sooji & Rava,Other Rice Products,Besan,Sugar,Other Dals,Cooking Paste,Jaggery,Other Flours,Cream Biscuits,Almonds,Raw Rice,Toor Dal,Whole Spices,Whole Spices,Whole Spices"
2429,"Root Vegetables,Other Vegetables,Other Vegetables,Root Vegetables,Beans,Health Drinks,Sugar,Regular Pasta,Sunflower Oils,Tomato Ketchup,Health Drinks,Beans"
2430,"Toor Dal,Urad Dal,Other Dals,Maida,Organic Dals & Pulses,Boiled Rice,Besan,Sugar,Sunflower Oils,Glucose, Marie & Milk Biscuits,Health Drinks,Organic F&V"
2431,"Bread,Other Vegetables,Root Vegetables,Other Vegetables,Beans,Brinjals,Other Dals,Other Dals,Toor Dal,Other Rice Products,Sugar,Brinjals,Whole Spices,Organic Dals & Pulses,Moong Dal"
2432,"Other Vegetables,Bread,Other Vegetables,Root Vegetables,Toor Dal,Raw Rice,Namkeen,Namkeen"
2433,"Bread,Whole Spices,Moong Dal,Raw Peanuts,Urad Dal,Sugar,Whole Spices,Sooji & Rava,Health Drinks,Rice Flour,Cakes,Cakes,Namkeen,Raisins,Cashews,Almonds,Agarbatti,Other Dals,Whole Spices,Toor Dal,Powdered Spices"
2434,"Beans,Root Vegetables,Beans,Brinjals,Other Vegetables,Other Vegetables,Beans,Root Vegetables,Gourd & Cucumber,Brinjals,Other Juices,Urad Dal,Organic Rice & Rice Products,Other Dry Fruits,Cooking Sauce"
2435,"Root Vegetables,Beans,Other Dals,Raw Rice,Urad Dal,Sugar,Other Dals,Toor Dal,Other Dry Fruits,Raisins,Organic F&V"
2436,"Root Vegetables,Other Vegetables,Moong Dal,Other Dals,Toor Dal,Raw Rice,Jaggery,Brinjals,Namkeen,Glucose, Marie & Milk Biscuits"
2437,"Bread,Other Vegetables,Brinjals,Beans,Whole Spices,Exotic Vegetables,Other Dals,Other Dals,Gourd & Cucumber,Cooking Paste"
2438,"Raw Peanuts,Whole Spices,Other Dals,Raw Rice,Moong Dal,Sanitary Pads,Other Dry Fruits,Whole Spices,Whole Spices,Toilet Cleaners"
2439,"Banana,Raw Rice,Glucose, Marie & Milk Biscuits,Sugar,Other Rice Products,Instant Pastas,Hand Wash,Toor Dal"
2440,"Root Vegetables,Brinjals,Other Vegetables,Root Vegetables,Banana,Beans,Other Vegetables,Gourd & Cucumber,Brinjals"
2441,"Raw Peanuts,Whole Spices,Whole Spices,Moong Dal,Whole Spices,Urad Dal,Banana,Besan,Whole Spices,Whole Spices,Whole Spices"
2442,"Other Vegetables,Root Vegetables,Gourd & Cucumber,Whole Spices,Sooji & Rava,Toor Dal,Moong Dal,Beans,Urad Dal,Gourd & Cucumber,Cakes,Cakes,Tomato Ketchup,Glucose, Marie & Milk Biscuits"
2443,"Brinjals,Root Vegetables,Raw Rice,Instant Pastas,Yogurt & Lassi,Yogurt & Lassi,Curd,Milk Drinks"
2444,"Beans,Other Vegetables,Other Dals,Whole Spices,Other Dals,Whole Spices,Avalakki / Poha,Raw Peanuts,Rice Flour,Liquid Soaps & Bars,Whole Spices,Other Dals,Maida,Other Dals,Other Dals,Whole Spices,Other Dals,Health Drinks,Whole Spices,Mustard Oils,Raisins,Beans"
2445,"Brinjals,Other Vegetables,Beans,Raw Peanuts,Cooking Paste,Avalakki / Poha,Besan,Sunflower Oils,Shaving Cream, Foam & Gels"
2446,"Whole Spices,Toor Dal,Avalakki / Poha,Moong Dal,Beans,Liquid Soaps & Bars,Urad Dal,Whole Spices,Sunflower Oils,Sugar,Jaggery,Boiled Rice,Ground Coffee,Whole Spices,Whole Spices,Curd"
2447,"Other Vegetables,Exotic Vegetables,Exotic Vegetables,Raw Peanuts,Aluminium Foil & Cling Wrap,Besan,Cooking Sauce,Whole Spices"
2448,"Other Vegetables,Banana,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Organic F&V,Beans"
2449,"Root Vegetables,Raw Peanuts,Gourd & Cucumber,Bread,Cream Biscuits,Avalakki / Poha,Tomato Ketchup,Other Insect Repellent,Mosquito Repellent,Whole Spices"
2450,"Namkeen,Namkeen,Namkeen,Cream Biscuits,Namkeen,Glucose, Marie & Milk Biscuits,Namkeen,Namkeen,Cream Biscuits,Namkeen,Namkeen"
2451,"Root Vegetables,Other Vegetables,Banana,Other Dals,Raw Rice,Urad Dal,Brinjals,Cooking Sauce,Namkeen,Toor Dal,Mustard Oils,Besan,Other Oils"
2452,"Beans,Sugar,Whole Spices,Cashews,Whole Spices,Other Dry Fruits,Whole Spices,Beans,Eggs"
2453,"Namkeen,Moong Dal,Vermicelli,Sugar,Phenyles & Acids,Cream Biscuits,Namkeen,Namkeen,Other Rice Products,Raw Rice,Namkeen,Namkeen,Other Dals,Other Dry Fruits"
2454,"Raw Peanuts,Other Dals,Toor Dal,Sooji & Rava,Moong Dal,Other Dals,Sugar,Glucose, Marie & Milk Biscuits,Rice Flour,Besan,Other Dals,Urad Dal,Other Dals,Other Dals,Avalakki / Poha,Cashews,Wafers,Other Dals"
2455,"Other Vegetables,Root Vegetables,Root Vegetables,Banana,Beans,Raw Peanuts,Moong Dal,Other Dals,Moong Dal,Besan,Urad Dal,Avalakki / Poha,Other Dals"
2456,"Other Vegetables,Beans,Gourd & Cucumber,Beans,Beans,Other Dals,Toor Dal,Sooji & Rava,Rice Flour,Besan,Other Dals,Maida,Other Flours,Brinjals,Cooking Sauce,Honey,Organic Flours,Other Rice Products,Other Rice Products"
2457,"Other Vegetables,Brinjals,Other Vegetables,Root Vegetables,Sooji & Rava,Sooji & Rava,Maida,Sunflower Oils,Toor Dal"
2458,"Moong Dal,Toor Dal,Other Dals,Sugar,Maida,Sooji & Rava,Urad Dal,Whole Spices,Phenyles & Acids"
2459,"Brinjals,Banana,Beans,Beans,Snacky Nuts,Organic Rice & Rice Products,Organic F&V,Organic F&V"
2460,"Root Vegetables,Beans,Whole Spices,Beans,Rice Flour,Toor Dal,Maida,Other Rice Products,Sugar,Avalakki / Poha,Other Dals,Other Dals,Brinjals,Curd"
2461,"Other Vegetables,Other Dals,Toor Dal,Beans,Organic Flours,Avalakki / Poha,Organic Flours,Other Dals"
2462,"Root Vegetables,Banana,Sooji & Rava,Urad Dal,Avalakki / Poha,Organic F&V,Organic F&V,Other Rice Products"
2463,"Other Vegetables,Raw Peanuts,Avalakki / Poha,Urad Dal,Jaggery,Health Drinks,Raisins,Cashews,Other Dals"
2464,"Health Drinks,Moong Dal,Whole Spices,Liquid Soaps & Bars,Organic Masalas & Spices,Jaggery,Ghee,Sugar,Avalakki / Poha,Raw Rice,Almonds,Honey,Whole Spices"
2465,"Whole Spices,Raw Rice,Sooji & Rava,Organic Dals & Pulses,Other Dals,Maida,Cashews,Almonds,Toothpaste"
2466,"Root Vegetables,Bread,Other Vegetables,Banana,Almonds,Organic F&V,Organic F&V,Organic F&V"
2467,"Bread,Beans,Toor Dal,Sooji & Rava,Moong Dal,Whole Spices,Urad Dal,Chilli & Soya Sauces,Namkeen,Cookies"
2468,"Whole Spices,Whole Spices,Toor Dal,Sooji & Rava,Urad Dal,Maida,Sooji & Rava,Sooji & Rava,Sugar,Regular Pasta,Ghee,Raw Rice,Cashews,Whole Spices"
2469,"Moong Dal,Raw Rice,Other Dals,Maida,Sunflower Oils,Raw Rice,Other Dals,Whole Spices,Whole Spices,Toor Dal,Besan,Other Dals"
2470,"Root Vegetables,Other Vegetables,Whole Spices,Moong Dal,Cooking Paste,Whole Spices,Raw Peanuts,Beans,Raw Rice,Other Dals,Urad Dal,Sugar,Whole Spices,Maida,Sooji & Rava,Boiled Rice,Other Rice Products,Rice Flour,Other Dals,Ghee,Jaggery,Other Flours,Raisins,Cashews,Other Dals,Toor Dal,Other Dals,Whole Spices"
2471,"Bread,Beans,Root Vegetables,Banana,Cream Biscuits,Other Dry Fruits,Yogurt & Lassi,Curd"
2472,"Root Vegetables,Other Vegetables,Root Vegetables,Brinjals,Banana,Other Rice Products,Jaggery,Boiled Rice,Other Rice Products"
2473,"Other Vegetables,Moong Dal,Sooji & Rava,Boiled Rice,Sugar,Jaggery,Sunflower Oils,Raw Rice"
2474,"Brinjals,Other Vegetables,Other Vegetables,Gourd & Cucumber,Beans,Beans,Maida,Sugar,Other Dals"
2475,"Other Vegetables,Root Vegetables,Brinjals,Root Vegetables,Beans,Gourd & Cucumber,Rice Flour,Toor Dal"
2476,"Moong Dal,Mosquito Repellent,Mango Juices,Cream Biscuits,Other Pooja Needs,Namkeen,Namkeen,Whole Spices,Phenyles & Acids"
2477,"Bread,Brinjals,Other Vegetables,Root Vegetables,Beans,Beans,Glucose, Marie & Milk Biscuits,Namkeen"
2478,"Whole Spices,Avalakki / Poha,Sugar,Cream Biscuits,Organic F&V,Buttermilk,Namkeen,Curd"
2479,"Other Vegetables,Bread,Beans,Cooking Paste,Whole Spices,Toor Dal,Other Dals,Gourd & Cucumber,Cashews,Health Drinks,Brinjals"
2480,"Whole Spices,Moong Dal,Whole Spices,Avalakki / Poha,Raw Peanuts,Sugar,Sooji & Rava,Urad Dal,Rice Flour,Jaggery,Avalakki / Poha,Raw Rice,Raisins,Cashews,Other Dry Fruits,Honey,Toor Dal,Whole Spices"
2481,"Other Vegetables,Exotic Vegetables,Beans,Toor Dal,Root Vegetables,Cashews,Organic F&V,Raw Rice,Other Dals,Raisins"
2482,"Other Vegetables,Beans,Brinjals,Other Vegetables,Beans,Whole Spices,Avalakki / Poha,Sooji & Rava,Aluminium Foil & Cling Wrap"
2483,"Ground Coffee,Root Vegetables,Beans,Whole Spices,Whole Spices,Maida,Brinjals,Sugar,Besan,Jaggery,Raw Rice,Raisins,Cashews,Whole Spices,Other Rice Products"
2484,"Root Vegetables,Other Vegetables,Beans,Moong Dal,Boiled Rice,Other Rice Products,Sugar,Other Dals,Jaggery,Urad Dal,Whole Spices,Whole Spices"
2485,"Root Vegetables,Other Vegetables,Root Vegetables,Root Vegetables,Banana,Beans,Other Rice Products,Instant Pastas,Jaggery,Sugar,Namkeen,Eggs"
2486,"Moong Dal,Other Dals,Other Dals,Sugar,Maida,Shaving Blade & Razors,Raisins,Cashews,Mosquito Repellent,Basmati Rice,Namkeen,Namkeen,Whole Spices,Whole Spices"
2487,"Beans,Whole Spices,Moong Dal,Moong Dal,Cooking Paste,Whole Spices,Toor Dal,Raw Peanuts,Beans,Urad Dal,Sugar,Maida,Sooji & Rava,Rice Flour,Sooji & Rava,Ghee,Other Flours,Jaggery,Avalakki / Poha,Other Rice Products,Basmati Rice,Raw Rice,Other Dals,Whole Spices,Whole Spices"
2488,"Basmati Rice,Raw Peanuts,Avalakki / Poha,Other Dals,Other Dals,Sugar,Other Dals,Raisins,Yogurt & Lassi,Cooking Sauce,Other Dals,Besan"
2489,"Gourd & Cucumber,Beans,Maida,Other Rice Products,Urad Dal,Besan,Sugar,Sunflower Oils"
2490,"Beans,Other Vegetables,Beans,Gourd & Cucumber,Sooji & Rava,Sunflower Oils,Toor Dal,Instant Pastas"
2491,"Toothpaste,Banana,Raw Peanuts,Health Drinks,Whole Spices,Vermicelli,Raw Rice,Sooji & Rava,Moong Dal,Urad Dal,Other Dals,Sugar,Other Dals,Jaggery,Other Dals,Whole Spices,Toothpaste,Moong Dal"
2492,"Other Vegetables,Beans,Brinjals,Banana,Gourd & Cucumber,Raw Peanuts,Beans,Sugar"
2493,"Root Vegetables,Other Vegetables,Banana,Toor Dal,Raw Rice,Ghee,Health Drinks,Cream Biscuits,Whole Spices"
2494,"Sunflower Oils,Other Vegetables,Other Vegetables,Root Vegetables,Moong Dal,Beans,Other Dals,Toor Dal,Besan,Maida,Ghee"
2495,"Raw Peanuts,Whole Spices,Beans,Sugar,Toor Dal,Aluminium Foil & Cling Wrap,Almonds,Rasagulla & Gulab Jamun"
2496,"Other Dals,Raw Peanuts,Other Dals,Other Dals,Maida,Butter & Cream,Urad Dal,Other Dals,Toor Dal,Other Dals,Moong Dal"
2497,"Sunflower Oils,Raw Peanuts,Whole Spices,Whole Spices,Toor Dal,Other Dals,Urad Dal,Whole Spices,Maida,Rice Flour,Ghee,Instant Noodles,Raisins,Cashews"
2498,"Whole Spices,Vermicelli,Urad Dal,Health Drinks,Jaggery,Regular Pasta,Sunflower Oils,Cream Biscuits,Boiled Rice,Instant Noodles"
2499,"Banana,Raw Peanuts,Avalakki / Poha,Toor Dal,Sugar,Cooking Paste,Almonds,Chilli & Soya Sauces,Namkeen,Raw Rice,Other Rice Products"
2500,"Root Vegetables,Root Vegetables,Beans,Other Vegetables,Gourd & Cucumber,Brinjals,Beans,Exotic Vegetables,Brinjals,Other Dry Fruits,Other Dry Fruits,Health Drinks,Raisins,Other Dry Fruits,Almonds,Raisins"
2501,"Root Vegetables,Root Vegetables,Other Vegetables,Gourd & Cucumber,Moong Dal,Toor Dal,Avalakki / Poha,Moong Dal,Beans,Sugar,Gourd & Cucumber,Bread,Other Rice Products,Urad Dal,Sugar,Mosquito Repellent,Brinjals,Sunflower Oils,Other Dals,Whole Spices,Whole Spices"
2502,"Root Vegetables,Beans,Moong Dal,Other Dals,Urad Dal,Sugar,Other Dals,Cashews"
2503,"Raw Peanuts,Moong Dal,Whole Spices,Sooji & Rava,Moong Dal,Other Rice Products,Urad Dal,Rice Flour,Sugar,Jaggery,Whole Spices,Cashews,Raisins,Whole Spices,Whole Spices"
2504,"Other Vegetables,Other Vegetables,Moong Dal,Toor Dal,Sooji & Rava,Banana,Raw Rice,Ground Coffee"
2505,"Whole Spices,Moong Dal,Avalakki / Poha,Raw Peanuts,Other Dals,Urad Dal,Sugar,Whole Spices,Sunflower Oils,Avalakki / Poha,Cashews,Phenyles & Acids"
2506,"Whole Spices,Whole Spices,Raw Peanuts,Moong Dal,Sugar,Urad Dal,Glucose, Marie & Milk Biscuits,Sunflower Oils,Glucose, Marie & Milk Biscuits,Whole Spices,Toor Dal,Besan"
2507,"Other Vegetables,Brinjals,Banana,Gourd & Cucumber,Beans,Cashews,Almonds,Other Dry Fruits,Raisins"
2508,"Moong Dal,Whole Spices,Sunflower Oils,Sooji & Rava,Urad Dal,Sooji & Rava,Urad Dal,Avalakki / Poha,Whole Spices"
2509,"Root Vegetables,Beans,Gourd & Cucumber,Root Vegetables,Exotic Vegetables,Brinjals,Organic F&V,Organic F&V"
2510,"Banana,Other Vegetables,Beans,Liquid Soaps & Bars,Gourd & Cucumber,Sugar,Brinjals,Tomato Ketchup,Sugar Cubes"
2511,"Whole Spices,Whole Spices,Moong Dal,Urad Dal,Sooji & Rava,Raw Rice,Organic F&V,Whole Spices"
2512,"Other Vegetables,Beans,Brinjals,Other Vegetables,Beans,Root Vegetables,Whole Spices,Whole Spices,Gourd & Cucumber,Brinjals"
2513,"Bread,Ground Coffee,Root Vegetables,Banana,Sooji & Rava,Health Drinks,Health Drinks,Organic F&V"
2514,"Other Vegetables,Exotic Vegetables,Bread,Beans,Gourd & Cucumber,Toor Dal,Avalakki / Poha,Cooking Sauce"
2515,"Root Vegetables,Beans,Other Vegetables,Gourd & Cucumber,Beans,Mosquito Repellent,Other Dals,Toor Dal"
2516,"Root Vegetables,Moong Dal,Whole Spices,Toor Dal,Sooji & Rava,Beans,Urad Dal,Sugar,Other Flours,Whole Spices,Sunflower Oils,Boiled Rice,Almonds,Other Dals,Other Dals,Organic F&V,Whole Spices,Whole Spices,Whole Spices,Whole Spices"
2517,"Raw Peanuts,Whole Spices,Whole Spices,Moong Dal,Rice Flour,Other Dals,Sooji & Rava,Sooji & Rava,Urad Dal,Sooji & Rava,Jaggery,Cashews,Whole Spices,Moong Dal"
2518,"Exotic Vegetables,Root Vegetables,Other Vegetables,Beans,Exotic Vegetables,Raw Peanuts,Gourd & Cucumber,Beans,Glucose, Marie & Milk Biscuits"
2519,"Brinjals,Other Vegetables,Gourd & Cucumber,Bread,Organic Rice & Rice Products,Sunflower Oils,Mango Juices,Honey,Raw Rice"
2520,"Beans,Brinjals,Other Vegetables,Root Vegetables,Other Dals,Moong Dal,Urad Dal,Avalakki / Poha,Basmati Rice,Frozen Chicken"
2521,"Other Vegetables,Root Vegetables,Root Vegetables,Exotic Vegetables,Banana,Exotic Vegetables,Beans,Gourd & Cucumber,Exotic Vegetables"
2522,"Other Vegetables,Root Vegetables,Brinjals,Beans,Raw Peanuts,Namkeen,Brinjals,Instant Noodles,Avalakki / Poha,Cashews,Cooking Sauce,Cream Biscuits,Raisins"
2523,"Brinjals,Other Vegetables,Root Vegetables,Moong Dal,Brinjals,Boiled Rice,Almonds,Other Dals,Basmati Rice,Other Dals"
2524,"Avalakki / Poha,Moong Dal,Raw Rice,Sugar,Sooji & Rava,Maida,Urad Dal,Sunflower Oils,Raw Rice,Toor Dal,Besan,Other Dals"
2525,"Ground Coffee,Other Dals,Whole Spices,Whole Spices,Moong Dal,Moong Dal,Raw Peanuts,Urad Dal,Sugar,Whole Spices,Sooji & Rava,Sooji & Rava,Health Drinks,Rice Flour,Other Dals,Jaggery,Other Dals,Namkeen,Other Dals,Toor Dal"
2526,"Other Vegetables,Brinjals,Sugar,Other Dals,Other Dals,Toor Dal,Whole Spices,Other Dals,Other Rice Products"
2527,"Bread,Ground Coffee,Exotic Vegetables,Exotic Vegetables,Exotic Vegetables,Organic Salt,Sugar & Jaggery,Basmati Rice,Cashews,Almonds,Namkeen"
2528,"Other Vegetables,Gourd & Cucumber,Beans,Rice Flour,Sugar,Urad Dal,Besan,Brinjals,Root Vegetables,Toor Dal,Whole Spices,Whole Spices,Whole Spices"
2529,"Other Vegetables,Urad Dal,Sooji & Rava,Boiled Rice,Rice Flour,Jaggery,Organic Dals & Pulses,Organic F&V,Beans"
2530,"Ground Coffee,Toor Dal,Moong Dal,Urad Dal,Rice Flour,Cakes,Raw Rice,Whole Spices,Curd"
2531,"Beans,Liquid Soaps & Bars,Urad Dal,Other Dry Fruits,Other Dry Fruits,Organic F&V,Organic F&V,Organic F&V"
2532,"Root Vegetables,Brinjals,Other Vegetables,Gourd & Cucumber,Sooji & Rava,Sooji & Rava,Jaggery,Whole Spices,Cakes,Liquid Soaps & Bars,Raw Rice"
2533,"Other Vegetables,Ground Coffee,Brinjals,Brinjals,Root Vegetables,Moong Dal,Gourd & Cucumber,Brinjals"
2534,"Root Vegetables,Root Vegetables,Other Vegetables,Beans,Moong Dal,Moong Dal,Other Dals,Toor Dal,Gourd & Cucumber,Sooji & Rava,Other Rice Products,Sugar,Other Dals,Sooji & Rava,Raw Rice,Other Oils,Avalakki / Poha,Basmati Rice,Hair Oil,Other Dals,Whole Spices,Other Rice Products"
2535,"Other Vegetables,Brinjals,Other Dals,Toor Dal,Moong Dal,Beans,Sugar,Sunflower Oils,Other Dals"
2536,"Other Dals,Maida,Chilli & Soya Sauces,Chilli & Soya Sauces,Other Sauces,Whole Spices,Powdered Spices,Other Flours"
2537,"Sunflower Oils,Whole Spices,Moong Dal,Moong Dal,Whole Spices,Avalakki / Poha,Raw Peanuts,Other Dals,Sooji & Rava,Rice Flour,Urad Dal,Sugar,Ghee,Raw Rice,Toor Dal,Whole Spices,Whole Spices,Whole Spices"
2538,"Bread,Root Vegetables,Other Vegetables,Root Vegetables,Beans,Gourd & Cucumber,Whole Spices,Gourd & Cucumber,Brinjals,Honey,Toilet Cleaners,Other Dals"
2539,"Root Vegetables,Root Vegetables,Banana,Moong Dal,Moong Dal,Sooji & Rava,Toor Dal,Besan,Sugar,Brinjals,Avalakki / Poha,Raw Rice"
2540,"Beans,Gourd & Cucumber,Gourd & Cucumber,Jaggery,Ready Mix,Raisins,Cashews,Whole Spices,Sugar Cubes"
2541,"Moong Dal,Moong Dal,Other Dals,Sugar,Toor Dal,Aluminium Foil & Cling Wrap,Urad Dal,Toilet Cleaners,Other Dals"
2542,"Other Dals,Whole Spices,Boiled Rice,Beans,Urad Dal,Sugar,Other Dals,Whole Spices,Other Dals"
2543,"Beans,Root Vegetables,Other Vegetables,Other Vegetables,Beans,Brinjals,Sugar,Cream Biscuits,Root Vegetables"
2544,"Raw Peanuts,Whole Spices,Toor Dal,Raw Rice,Urad Dal,Sooji & Rava,Jaggery,Sugar,Boiled Rice,Health Drinks,Whole Spices"
2545,"Raw Peanuts,Urad Dal,Mosquito Repellent,Sunflower Oils,Instant Noodles,Wafers,Glucose, Marie & Milk Biscuits,Cookies"
2546,"Whole Spices,Toor Dal,Whole Spices,Other Dals,Urad Dal,Urad Dal,Other Dals,Other Dals,Besan"
2547,"Brinjals,Other Vegetables,Gourd & Cucumber,Beans,Sooji & Rava,Brinjals,Avalakki / Poha,Mustard Oils"
2548,"Other Vegetables,Other Vegetables,Beans,Beans,Gourd & Cucumber,Sooji & Rava,Beans,Ghee,Root Vegetables,Urad Dal,Other Rice Products,Moong Dal"
2549,"Whole Spices,Whole Spices,Sunflower Oils,Urad Dal,Other Flours,Jaggery,Avalakki / Poha,Other Dals,Whole Spices,Whole Spices"
2550,"Gourd & Cucumber,Whole Spices,Bread,Sooji & Rava,Brinjals,Urad Dal,Gourd & Cucumber,Jaggery"
