basket_id,basket_skus,basket_names,recommended_skus,recommended_names,recommended_details
8247161,15668475; 15669862; 15669857; 15668381; 15669817; 7578347; 15668458; 15669879; 7578341; 34986123; 34986135; 15669818,Beans; Other Dals; Raw Peanuts; Other Vegetables; Whole Spices; Chilli & Soya Sauces; Brinjals; Other Dals; Chilli & Soya Sauces; Whole Spices; Whole Spices; Whole Spices,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8247472,15668462; 7569802; 15668381; 7572312; 15669786; 21408913; 15668473; 15669771,Gourd & Cucumber; Namkeen; Other Vegetables; Namkeen; Avalakki / Poha; Whole Spices; Beans; Maida,15668381; 15669760; 15668460; 15668688; 15669878; 15668379; 15668462; 15668478; 15668378; 15668465,Other Vegetables; Whole Spices; Gourd & Cucumber; Root Vegetables; Toor Dal; Other Vegetables; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8249884,7580089; 15669886; 15669760; 15669772; 15669763; 7582053; 15669786; 15669829; 15669878,Ice Creams & Desserts; Sooji & Rava; Whole Spices; Other Dals; Other Dals; Health Drinks; Avalakki / Poha; Raw Rice; Toor Dal,15668379; 15668688; 15668460; 15668468,Other Vegetables; Root Vegetables; Gourd & Cucumber; Beans,"15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2440, Lift: 1.3221, Factor: 1; 15668468 (Beans) - Conf: 0.1754, Lift: 1.3874, Factor: 1"
8250106,7624792; 15668542; 15669857; 7572304; 15668453; 15668375; 7572433; 15669965; 7569801,Ghee; Buns & Pavs; Raw Peanuts; Namkeen; Brinjals; Root Vegetables; Cooking Paste; Raisins; Namkeen,,,
8250969,7753734; 15669872; 7587667; 15669881; 15668468; 15668375,Health Drinks; Avalakki / Poha; Organic Dals & Pulses; Sooji & Rava; Beans; Root Vegetables,15668381; 15668468; 15668467; 15669764,Other Vegetables; Beans; Beans; Besan,"15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1"
8253846,7572430; 15669780; 15669988; 15669815; 15669763; 15669885; 15669810,Cooking Paste; Sugar; Other Dals; Jaggery; Other Dals; Moong Dal; Almonds,15668460,Gourd & Cucumber,"15668460 (Gourd & Cucumber) - Conf: 0.2443, Lift: 1.3233, Factor: 1"
8254821,7580802; 15668466; 15669869; 15669766; 15668416; 15668520; 7570487; 15668468,Sunflower Oils; Root Vegetables; Moong Dal; Other Flours; Banana; Bread; Shaving Blade & Razors; Beans,15668381; 15668468; 15668467; 15668478; 15669764,Other Vegetables; Beans; Beans; Banana; Besan,"15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1"
8255466,15668375; 15668380; 15669879; 15669856; 15668381; 15668416; 21408942; 15668456,Root Vegetables; Other Vegetables; Other Dals; Sugar; Other Vegetables; Banana; Other Rice Products; Brinjals,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8256932,15669874; 15669818; 15668477; 15669856; 15668520; 15669880; 15669786,Avalakki / Poha; Whole Spices; Exotic Vegetables; Sugar; Bread; Sooji & Rava; Avalakki / Poha,,,
8256944,15668462; 15669834; 15669856; 15669857; 15669814; 7624792; 7587655; 15669875; 15669777; 15669776; 15669869,Gourd & Cucumber; Raw Rice; Sugar; Raw Peanuts; Jaggery; Ghee; Organic Rice & Rice Products; Toor Dal; Urad Dal; Other Dals; Moong Dal,15668381; 15668379; 15668688; 15668478; 15669860; 15668467,Other Vegetables; Other Vegetables; Root Vegetables; Banana; Moong Dal; Beans,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2946, Lift: 1.5960, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2756, Lift: 1.4836, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15669860 (Moong Dal) - Conf: 0.1865, Lift: 1.7348, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1"
8256966,93073679; 7586312; 15669814; 34986113; 15669832; 7718198; 34990372; 7587649; 7640186; 7547271,Namkeen; Snacky Nuts; Jaggery; Whole Spices; Sugar; Mosquito Repellent; Healthy & Digestive Biscuits; Organic Rice & Rice Products; Honey; Liquid Soaps & Bars,,,
8258691,15669783; 34992815; 15668467; 15669772; 15669869; 15669782; 15669859,Sooji & Rava; Cookies; Beans; Other Dals; Moong Dal; Raw Rice; Toor Dal,15668460; 15668381; 15668462; 15668478; 15668468; 15668467,Gourd & Cucumber; Other Vegetables; Gourd & Cucumber; Banana; Beans; Beans,"15668460 (Gourd & Cucumber) - Conf: 0.4554, Lift: 2.4674, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3171, Lift: 1.5525, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2338, Lift: 1.8670, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15668468 (Beans) - Conf: 0.1846, Lift: 1.4609, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1"
8261883,7632452; 7580802; 15669832; 15669880; 15670267; 7623116; 15669872,Liquid Detergent; Sunflower Oils; Sugar; Sooji & Rava; Toor Dal; Liquid Soaps & Bars; Avalakki / Poha,,,
8262498,7569806; 21408942; 15669869; 34992815; 15669859; 7572301; 15669775; 15669868; 7571385,"Namkeen; Other Rice Products; Moong Dal; Cookies; Toor Dal; Namkeen; Sooji & Rava; Other Dals; Glucose, Marie & Milk Biscuits",15668478; 15668467,Banana; Beans,"15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1"
8263472,15669818; 15668381; 7637309; 15669765; 34992815; 15669817; 15668380,Whole Spices; Other Vegetables; Mosquito Repellent; Urad Dal; Cookies; Whole Spices; Other Vegetables,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8265380,34992815; 15668378; 15669791; 15669881; 15670270; 7548498; 7627860,Cookies; Other Vegetables; Raw Rice; Sooji & Rava; Other Dals; Liquid Soaps & Bars; Sunflower Oils,15669869; 15669821; 15668467; 15668458,Moong Dal; Whole Spices; Beans; Brinjals,"15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668458 (Brinjals) - Conf: 0.1921, Lift: 2.4674, Factor: 1"
8265392,34992815; 15669861; 15669785; 15668462; 7578354; 21410792; 15668685; 15669878; 15668460,Cookies; Raw Peanuts; Boiled Rice; Gourd & Cucumber; Chilli & Soya Sauces; Cookies; Beans; Toor Dal; Gourd & Cucumber,15668381; 15668688; 15668460; 15668379; 15669777; 15669878; 15668478; 15669780; 15668467; 15668465,Other Vegetables; Root Vegetables; Gourd & Cucumber; Other Vegetables; Urad Dal; Toor Dal; Banana; Sugar; Beans; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.4010, Lift: 1.9633, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3690, Lift: 1.9869, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3340, Lift: 1.8093, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2976, Lift: 1.6124, Factor: 1; 15669777 (Urad Dal) - Conf: 0.2888, Lift: 2.5928, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2736, Lift: 1.5952, Factor: 1; 15668478 (Banana) - Conf: 0.2276, Lift: 1.5960, Factor: 1; 15669780 (Sugar) - Conf: 0.2270, Lift: 1.5338, Factor: 1; 15668467 (Beans) - Conf: 0.2151, Lift: 1.5993, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2000, Lift: 1.5446, Factor: 1"
8265546,34992815; 7570762; 15668380; 92388173; 7611899; 15668477; 7578337; 7572254; 15669771; 15669878,Cookies; Shaving Blade & Razors; Other Vegetables; Namkeen; Honey; Exotic Vegetables; Other Sauces; Cooking Sauce; Maida; Toor Dal,15668379; 15668688; 15668460,Other Vegetables; Root Vegetables; Gourd & Cucumber,"15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2440, Lift: 1.3221, Factor: 1"
8268096,15669974; 34992815; 15669811; 15669805; 7624788; 15669799,Other Dry Fruits; Cookies; Almonds; Cashews; Ghee; Raisins,,,
8268678,34992815; 15669864; 7624790; 7572311; 15669859; 15669863; 15669789; 15669882; 15669829; 29247229; 15669771,Cookies; Other Dals; Ghee; Namkeen; Toor Dal; Moong Dal; Boiled Rice; Sooji & Rava; Raw Rice; Whole Spices; Maida,15668465,Root Vegetables,"15668465 (Root Vegetables) - Conf: 0.1712, Lift: 1.3221, Factor: 1"
8269031,15670168; 92302710; 7628085; 7642495; 7587667; 7630965; 15668688; 15668449; 15668457; 15670207; 15670251; 15669972,Organic F&V; Face Wash; Basmati Rice; Ice Creams & Desserts; Organic Dals & Pulses; Regular Pasta; Root Vegetables; Exotic Vegetables; Brinjals; Organic F&V; Organic F&V; Cashews,15668381; 15668378; 15668688; 15669878; 15668465,Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.2985, Lift: 1.4617, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
8269205,15668520; 7572252; 7613346; 7718555; 7587656; 15669760; 15669856,Bread; Cooking Paste; Honey; Other Oils; Organic Rice & Rice Products; Whole Spices; Sugar,15668468,Beans,"15668468 (Beans) - Conf: 0.1754, Lift: 1.3874, Factor: 1"
8269393,15669767; 21408953; 15669821; 34992815; 15669878; 15669998; 15669972; 15669877; 15669884,Urad Dal; Whole Spices; Whole Spices; Cookies; Toor Dal; Other Dals; Cashews; Whole Spices; Whole Spices,15668460; 15668379; 15668688,Gourd & Cucumber; Other Vegetables; Root Vegetables,"15668460 (Gourd & Cucumber) - Conf: 0.2561, Lift: 1.3874, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1"
8269483,34992815; 15669859; 15669772; 7579697; 15669832; 15669866; 15669988; 15669872,Cookies; Toor Dal; Other Dals; Cream Biscuits; Sugar; Other Dals; Other Dals; Avalakki / Poha,,,
8269882,15668477; 15668380; 7580823; 15668478; 7573376; 34992815; 15668469,Exotic Vegetables; Other Vegetables; Sunflower Oils; Banana; Mango Juices; Cookies; Beans,15668379; 15668688; 15668465; 15669863,Other Vegetables; Root Vegetables; Root Vegetables; Moong Dal,"15668379 (Other Vegetables) - Conf: 0.3008, Lift: 1.6298, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2585, Lift: 1.3917, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2378, Lift: 1.8369, Factor: 1; 15669863 (Moong Dal) - Conf: 0.1820, Lift: 1.4669, Factor: 1"
8270508,34992815; 6884195; 15669829; 15669823; 15669780; 7689511,Cookies; Instant Noodles; Raw Rice; Whole Spices; Sugar; Ground Coffee,15668460,Gourd & Cucumber,"15668460 (Gourd & Cucumber) - Conf: 0.2443, Lift: 1.3233, Factor: 1"
8271902,7572298; 92286348; 15668381; 15669887; 15669835; 21409004; 7572311; 15668378; 29247044; 15669821,Namkeen; Salty Biscuits; Other Vegetables; Maida; Raw Rice; Other Dals; Namkeen; Other Vegetables; Besan; Whole Spices,15669760; 15668381; 15669869; 15669821; 15668460; 15668688; 15669878; 15668467; 15668462; 15668478,Whole Spices; Other Vegetables; Moong Dal; Whole Spices; Gourd & Cucumber; Root Vegetables; Toor Dal; Beans; Gourd & Cucumber; Banana,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15669869 (Moong Dal) - Conf: 0.3287, Lift: 2.5928, Factor: 1; 15669821 (Whole Spices) - Conf: 0.3065, Lift: 3.3414, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668467 (Beans) - Conf: 0.2797, Lift: 2.0794, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1"
8273082,15668457; 15668381; 7587656; 15670251; 7587512; 21410750,Brinjals; Other Vegetables; Organic Rice & Rice Products; Organic F&V; Organic Flours; Organic Juices,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8273464,15669767; 93156751; 7753779; 15669884; 15669780; 15669760; 15669869; 15669821; 15669783; 15669814; 15669825; 15669886; 34986128; 15669823,Urad Dal; Ground Coffee; Health Drinks; Whole Spices; Sugar; Whole Spices; Moong Dal; Whole Spices; Sooji & Rava; Jaggery; Boiled Rice; Sooji & Rava; Whole Spices; Whole Spices,15668460; 15668478; 15668467; 15668468,Gourd & Cucumber; Banana; Beans; Beans,"15668460 (Gourd & Cucumber) - Conf: 0.2561, Lift: 1.3874, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1; 15668468 (Beans) - Conf: 0.1754, Lift: 1.3874, Factor: 1"
8273657,15669771; 15669761; 7579697; 15669767; 15669880; 15669829; 15669760; 15669856; 7580823; 34986328; 15669815; 15669778,Maida; Whole Spices; Cream Biscuits; Urad Dal; Sooji & Rava; Raw Rice; Whole Spices; Sugar; Sunflower Oils; Toor Dal; Jaggery; Other Dals,15668468,Beans,"15668468 (Beans) - Conf: 0.1754, Lift: 1.3874, Factor: 1"
8273931,15669832; 15669776; 15669863; 15668521; 21408952; 7580802; 15669878; 7753738; 15669767; 15669825,Sugar; Other Dals; Moong Dal; Bread; Whole Spices; Sunflower Oils; Toor Dal; Health Drinks; Urad Dal; Boiled Rice,15668379; 15668688; 15668460; 15668465,Other Vegetables; Root Vegetables; Gourd & Cucumber; Root Vegetables,"15668379 (Other Vegetables) - Conf: 0.2492, Lift: 1.3502, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2458, Lift: 1.3231, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.2440, Lift: 1.3221, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.1712, Lift: 1.3221, Factor: 1"
8274447,15669817; 15668688; 15669869; 7625765; 7586147; 15670241; 34986125,Whole Spices; Root Vegetables; Moong Dal; Sunflower Oils; Instant Pastas; Organic F&V; Whole Spices,15668381; 15668378; 15668688; 15669878; 15668465; 15668478; 15668467,Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Root Vegetables; Banana; Beans,"15668381 (Other Vegetables) - Conf: 0.2985, Lift: 1.4617, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1; 15668478 (Banana) - Conf: 0.1887, Lift: 1.3233, Factor: 1; 15668467 (Beans) - Conf: 0.1775, Lift: 1.3195, Factor: 1"
8275185,7650488; 93141022; 15668688; 15668453; 7689353; 15668466,Other Oils; Yogurt & Lassi; Root Vegetables; Brinjals; Ground Coffee; Root Vegetables,15668381; 15668378; 15668688; 15669878; 15668465,Other Vegetables; Other Vegetables; Root Vegetables; Toor Dal; Root Vegetables,"15668381 (Other Vegetables) - Conf: 0.2985, Lift: 1.4617, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2837, Lift: 2.0794, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.2713, Lift: 1.4609, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2630, Lift: 1.5338, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2350, Lift: 1.8146, Factor: 1"
8275225,15669817; 15669857; 15669777; 15670269; 7580804; 21408953; 7572432; 15669818,Whole Spices; Raw Peanuts; Urad Dal; Other Dals; Sunflower Oils; Whole Spices; Cooking Paste; Whole Spices,15668381,Other Vegetables,"15668381 (Other Vegetables) - Conf: 0.2703, Lift: 1.3233, Factor: 1"
8276422,15669771; 15668468; 7587672; 7613349; 15668477; 7692619,Maida; Beans; Organic Masalas & Spices; Honey; Exotic Vegetables; Shaving Blade & Razors,15668381; 15668468; 15668467; 15669764,Other Vegetables; Beans; Beans; Besan,"15668381 (Other Vegetables) - Conf: 0.3155, Lift: 1.5446, Factor: 1; 15668468 (Beans) - Conf: 0.2338, Lift: 1.8499, Factor: 1; 15668467 (Beans) - Conf: 0.2213, Lift: 1.6454, Factor: 1; 15669764 (Besan) - Conf: 0.1753, Lift: 1.4579, Factor: 1"
8276533,34987566; 7587674; 7624792; 15668520; 15669876; 15668375; 21408952; 7580183,Whole Spices; Organic Masalas & Spices; Ghee; Bread; Toor Dal; Root Vegetables; Whole Spices; Health Drinks,,,
8277630,15668474; 15668380; 15668381; 7572432; 34986125; 15668457; 15668469,Beans; Other Vegetables; Other Vegetables; Cooking Paste; Whole Spices; Brinjals; Beans,15669760; 15668381; 15668460; 15668688; 15669878; 15668462; 15668478; 15668378; 15668465,Whole Spices; Other Vegetables; Gourd & Cucumber; Root Vegetables; Toor Dal; Gourd & Cucumber; Banana; Other Vegetables; Root Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3027, Lift: 1.6298, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1; 15668465 (Root Vegetables) - Conf: 0.2088, Lift: 1.6124, Factor: 1"
8279511,15669818; 7570487; 34986123; 15669769; 7613346; 15669880; 15669866; 34987566; 34986130; 15669977; 15669817; 7692619,Whole Spices; Shaving Blade & Razors; Whole Spices; Other Dals; Honey; Sooji & Rava; Other Dals; Whole Spices; Whole Spices; Almonds; Whole Spices; Shaving Blade & Razors,,,
8279743,15669885; 15668520; 15669988; 15668465; 15669884; 34987566; 15669859; 15668381; 21408942; 15670270,Moong Dal; Bread; Other Dals; Root Vegetables; Whole Spices; Whole Spices; Toor Dal; Other Vegetables; Other Rice Products; Other Dals,15669760; 15668381; 15668688; 15668460; 15669878; 15668379; 15668462; 15668467; 15668478; 15668378,Whole Spices; Other Vegetables; Root Vegetables; Gourd & Cucumber; Toor Dal; Other Vegetables; Gourd & Cucumber; Beans; Banana; Other Vegetables,"15669760 (Whole Spices) - Conf: 0.3992, Lift: 3.3414, Factor: 1; 15668381 (Other Vegetables) - Conf: 0.3695, Lift: 1.8093, Factor: 1; 15668688 (Root Vegetables) - Conf: 0.3189, Lift: 1.7170, Factor: 1; 15668460 (Gourd & Cucumber) - Conf: 0.3037, Lift: 1.6454, Factor: 1; 15669878 (Toor Dal) - Conf: 0.2975, Lift: 1.7348, Factor: 1; 15668379 (Other Vegetables) - Conf: 0.2698, Lift: 1.4617, Factor: 1; 15668462 (Gourd & Cucumber) - Conf: 0.2579, Lift: 2.0591, Factor: 1; 15668467 (Beans) - Conf: 0.2531, Lift: 1.8820, Factor: 1; 15668478 (Banana) - Conf: 0.2448, Lift: 1.7170, Factor: 1; 15668378 (Other Vegetables) - Conf: 0.2317, Lift: 1.6987, Factor: 1"
